AXP,JPM,WFC,BAC,C,USB,GS,MS,ALL,AIG,UNH,CVS,CAH,PFE,NVS,CI,HUM,LH,DGX,UHS,QCOM,AAPL,HPQ,AMZN,MSFT,GOOGL,INTC,CSCO,IBM,ORCL,APC,XOM,CVX,SLB,OXY,COP,EOG,HAL,VLO,PXD,F,PG,KO,PEP,MO,MDLZ,NKE,CL,GIS,ADM
0.28124085175452124,0.48934216771788325,1.5248688189660926,-0.06430518995732189,0.4044905765377604,-1.146586587198052,-1.034602363602872,0.8532697631282978,1.357428154373335,0.4982954429208966,1.5805261243859585,0.07805370311590314,0.12088979654110563,1.1711849975226998,0.1384030612675968,1.506819498827933,1.4264585877563052,0.7171021637300928,0.22627809158659445,-0.20818610298487625,-0.14930996610073752,0.9125483966108275,1.436948280784606,-0.35429525136611895,1.0764865445199536,0.42872032800162624,1.31301082870607,0.9356298975489163,1.9186934737371597,0.8506466664047826,0.3724022111291183,0.9045255570050391,0.21471755351591584,0.22064454399739775,0.5189942854525194,0.8973436458363198,0.11667966954242967,0.8625636119080808,0.8130821568619512,0.5425095579483122,-4.063712025999569,0.86072912493307,0.6272720483197002,0.9567602865906165,1.2307735433455584,1.6788886383164365,0.29222730586284107,1.3182437430121243,0.7954120420601102,0.25490359099216203
-0.569945479876392,0.20527040404721564,0.1486365286051752,0.6653964784378783,0.03300821798298696,-0.21270409410284388,-0.5386873517365571,0.5763517771847102,0.1016058284230701,0.22970739036266088,1.3193441812541038,-0.06553709353464492,-0.47595981800046483,-0.4733174049319497,-0.4707482657338859,-0.1531503415256346,0.9208149037569134,0.2586337075998322,0.10194696940554974,0.7065772422751231,0.05223144720639793,0.07016394749019268,-0.390994242921425,-0.08162240850772726,-0.06066256032983747,-0.13448024117775143,0.07347184379552413,0.12183010918947997,0.26147095632259887,-0.027851164289995217,-0.4711979151961267,-0.40567372181338346,-0.3382902143395373,-0.4943666974897085,-0.33945697788358453,-0.10563635584287008,0.3700744198217699,-0.3477839936617253,-0.5493258835250627,0.08109977265674724,-0.40628500490263153,-0.3154377660702019,0.11157034012434847,-0.08136732367800216,-0.03559074487086175,-0.3246630076770971,0.21480937385426585,0.01739207473647228,-0.37497134639922164,-0.8975058096056775
-1.1864252213412803,-0.1207005588247443,0.355484345549829,0.5396994236129745,0.8635211726696773,0.5249883007551521,1.3404992515456047,1.7109336194413967,-0.1545747547270711,0.13351748531723737,0.030482572235228333,0.3850299341194672,0.19860293378892832,-0.17587129218156095,0.5120265169431337,0.1568328435576386,-0.05463938004388195,0.5694370418111433,1.014874923588956,0.42421522900842573,0.021187369414709993,-0.221662305978079,1.0078979285725995,0.016916228940988366,-0.09764035136051241,0.38463572228724985,0.33453020773703374,-0.03627493022465886,-2.5023770878195433,0.4438380162958897,-0.018803492197429904,-0.169706965353446,-0.10173721993357401,0.2291401270614941,0.17080901663954345,-0.025605817468681617,0.11178546611058456,0.7900738264735792,0.4817149583872908,-0.2529874782417316,-0.21947661700317503,0.7807740167193029,0.6002680531071207,0.8061953005150234,1.0842736757446558,0.8857417819456527,2.501218785575734,0.9194509632193759,0.5501155424038203,0.9761613894955955
0.20206187687954427,0.859537146853268,0.600739719358141,0.49635171175634735,0.3417515808082566,1.2361474353925899,1.3740231011053465,-0.028972901908652725,0.5774554677826241,-0.4774178771040353,0.036050693646663134,0.773380041603424,1.0187894470081942,-0.09050142773127733,0.04999218491976545,0.18511576385908607,0.6285256409457785,0.7873154476722622,0.3768728450909484,-0.1555656852295232,0.5156364877348233,-0.42518595981298857,0.3774910643151854,1.0575936486061337,0.9474135297994059,1.0114101491017877,0.9381185437605176,0.5070554060207705,0.1746257824595914,0.17709646185951686,1.9582658382424474,0.9597033613970777,0.6647577992264136,2.8813872644753067,1.70363833202456,0.7959469448219261,1.1281964246380343,3.3992986314311833,0.9534744871389722,0.8845984647715182,0.20978909761071415,0.7110842568602356,0.4642727472288827,0.9526540062912415,0.22282942908612313,0.27929204760513116,-0.6972646018139435,0.34050344890687073,0.7573359181329238,3.57322957482823
-0.21338419806227743,-0.03847412937908562,-0.1704577548791387,0.017940300085740126,0.0672472323562919,-0.04828425190983916,-0.22652063524026067,-0.3807407514265987,-2.2268007483680763,1.539458609861409,0.4384425756335289,0.030302225244447187,-0.09475139616241479,-0.3044954562893627,0.19656736803345792,-0.22057340039262238,0.22873682066621742,-0.09719094822321167,-0.23884361849160307,-0.31102476851416266,-0.22543117455790443,0.03388695369729103,-0.0744839292327271,1.110860917663931,0.13925749114084446,0.5874779068103039,0.2942931963385248,0.6010442842358679,1.4947475129461383,0.5114075570455169,0.21349399368495633,0.10091446595354424,-0.7197527101676399,-0.2669986783750754,-0.1248148299872015,-0.19231996917938812,0.4946797363513032,0.540856032380436,-0.0912023128060477,-0.00996310671442585,-0.17288510085339426,-2.5714436614297678,0.1320356798046874,-0.13556507714735208,0.23163462433788318,0.42775256780379234,0.5665493300015743,-0.4033690739880852,0.1126629477038138,-0.2867891073599507
0.8771176637334804,0.9368118399813369,1.0866779529230077,0.39479978210850464,0.8440784559713291,0.8914730278674843,1.3983532746989618,0.4024821837487919,-0.9553974045862866,2.165958187896802,-0.12327334934062144,0.3601878654173342,0.9337855934258774,0.166191073348383,4.02516092259825,0.3437462964917391,0.8405679149535686,-0.2712149286701964,1.0068016178286565,0.4079307555176062,-0.24994921162403974,-0.8517033701763987,-0.33707991008281873,-0.18572802837051472,-0.08434041631868437,-0.21247869944854958,-0.5822306415426401,0.0765948762403728,-0.2523949095651141,0.41280420994419076,0.41113936349952424,0.2468168028487772,0.22594913307507652,-0.6285259841645815,0.1516077778748415,0.000875668388253109,0.324343290246284,-1.254486482487656,-0.5047318565116021,0.6646889003556324,0.544386897207099,-0.6967167649119603,0.8116224220476602,-0.100778428510824,0.17657175276098527,0.1841731794862523,0.6468773593543716,-0.03162423606215137,0.022507690205225736,0.4393365688723106
0.26458220413167544,0.0543978028280647,0.2479833061900273,0.05769911110624309,0.09224804871072774,0.3978598669591587,0.8677373653558825,-0.3615034054711009,0.6927223596401136,0.6005373744658267,0.06914146703907437,0.47827217998510185,-0.32204531228521904,0.5690951461984256,2.0251815375957003,0.25687296180407543,-0.12053384450516175,0.033784288557834746,0.3846187740785662,0.6240881646992832,-0.4078652562708674,-0.9580530987388135,-0.7984977088521747,0.6228609897433344,0.27118353095577497,0.5296233531149684,-0.2371648788054121,-0.402762355760815,0.12310234978353257,0.19808184604321968,0.09467560197774882,-0.06940044259582227,-0.3261323250522118,-0.4939170368979165,-0.6096699064666676,-0.9122207123054898,-0.3840184332577756,0.008603363629758961,-0.21200162732231678,0.10898978639174539,-2.2180467987310735,0.00964087088780508,-0.0004711350784314231,-0.15708116316493365,-1.4464988624248378,-0.20704057768727185,-0.26709074706533315,0.5666162624371487,0.5121685142078145,0.0859209775583086
-0.028127531588418193,0.41500275090824473,0.3583199885377426,0.2748716492094139,0.6242205278238813,0.2537863624471319,-0.09472771143228842,0.862870502895871,-0.08795986552717013,-0.009583832112097672,0.8878901291295059,0.32258558059217796,0.6412277791188788,3.615190420220299,0.22735918616494669,1.1391399767435386,0.5670173377592801,0.7224202742783227,0.9698141007305666,1.1351227870704963,0.891269269452816,0.14859199624866956,1.434226625122304,0.7266900054464941,0.993615268225471,0.27189834406587593,4.664371733752404,0.9047912984848212,0.7985045912904798,1.3639443869090975,0.30616101921381583,0.5696696334102456,0.3110023975244808,0.413851312146444,0.39101566189715786,0.7908002771520491,0.18772899591929837,0.5306075089937652,0.8583512660749986,0.02943525448525456,0.5096011818280257,-0.5815695524213723,1.474853703108788,0.6130001779511914,1.1043783046695892,-0.07680985434588865,0.22401820665435218,-3.689295527948835,0.15232638432170684,1.34503035952924
-0.1322444232219416,-0.037180148356562,-0.03480313707158487,0.21518218158841398,0.0025851208469218345,-0.10384832607614233,1.0819189758157026,-0.07861098979878638,-1.7948586693149755,-0.3157425267353387,-0.31500380498503305,1.0995256477050803,0.2274910074927302,-0.04894920342241718,-0.8563949891942253,-0.5615226884496153,0.6983239132364267,0.7162869526912458,0.8283223814560567,-0.5181831134841455,-0.911759627468279,-1.115962652560945,-0.21665138413990012,0.4555142803143197,-0.11865986250166614,-0.032322341313091835,-0.11450098298276816,0.3807372760583163,-0.1205935028767926,-0.922377759240277,-0.5942471055178171,-0.7417851037758767,-1.318763332948068,-0.808678907406029,-0.7091618576501565,-0.6635172586838002,-0.4561655673888311,-0.6293681930804617,-1.1933582321341434,-0.28500679872220414,-1.813692777268256,-0.8286023426923654,-1.8259324971289794,-1.4585600341623846,-1.026801515809379,0.24039134807950502,-0.4020236422070266,0.30248700467938217,-0.52709193110701,-0.939928865190024
-0.44657677330702544,-0.6323470131898014,-0.470558153013054,-0.7336340472514856,-1.0026838670522025,-0.7813649762542231,-0.6878236111172003,-0.533793335558394,0.36741261351157334,-0.8246574977658668,-3.061057301459034,-2.2444083722778556,-0.6987158251138421,-2.575054165045984,-1.2079512094691922,-4.2219789379476325,-2.2239980888447777,-0.1548339689001414,-0.39406431506329287,1.209415063973109,-0.2305354051017156,-0.29992089360982205,-0.86566089165405,0.5864965082083672,-0.7373329197245361,-0.4094041926371846,-1.1466809263471447,-0.8580344131875848,-1.1379089421791153,-1.1401484993133424,-0.8514799927840474,-0.9489091471666131,-1.6282893533323248,-1.3334785886823688,-1.1590557295444495,-1.0973575030993745,-0.5624570201037893,-0.49503536245811147,-1.0837173404816984,-1.0700124952674086,-0.19618095308802055,0.06622968034188638,-0.6599019201267994,0.16719089250917887,0.06679850567208798,-0.356858267780355,-0.23658131257450973,0.9621963816800425,-0.920635722218253,-1.2457671058092847
0.46176384345799115,0.38016430995862727,0.5821797210022337,0.2961348992269199,-0.015880966485422747,-0.30918689055669146,-0.131060159668155,0.020237937735624354,0.29880635592996513,0.700536940864422,0.014637322168525336,-0.9885848759221771,-1.139005861267742,-1.671416867795616,-1.5271615888731278,0.1558096164184803,-0.13453175798222797,-1.0316908141540282,-0.7842098890637027,-0.5501309960387484,1.012931821634171,0.17122860999026152,-0.26991672728094357,0.36715925149923384,1.305253744624319,0.24618251815693068,-0.6475893459905883,-1.0267972708937716,0.11575667223093344,0.76944611625009,0.2761216087492089,0.48868936969034454,0.10453007720797258,-0.6206578839998652,0.21273330711187782,0.30075316683104397,-0.020697620599451017,-0.2871166548220678,0.9483980032698084,0.13149061650124097,-0.35456673554698104,-0.5906034362030289,0.3738652142035935,0.3010983658848729,0.5604816642994693,0.1287443013797255,0.6686027483238524,-0.36958144245751634,0.0005875866372139198,0.9103864776118958
0.4004146720678305,0.7679233721274198,0.19760833428167604,1.0416497145628854,0.6965679726779078,0.531545627420553,1.082807924218817,0.9764018659658459,0.021524398612914743,0.36857065992250304,-0.4745420023489439,0.10602757749770343,-1.5745943041318184,0.20979813244342838,0.45337629915627475,-0.8968523654723124,-0.5379802685956048,-0.47198789674928987,-1.3681977601573474,-0.11368273387016622,-1.1050288639852144,0.13517685540404878,-0.028051699328165217,-1.884815972717063,-0.4756223946569537,-0.011417437350940005,-0.49899617586513706,0.20602925539073433,-0.4217112523354369,0.06789951203759417,1.0292389974296812,1.4995764658036967,0.15642034106702793,1.8041240274990418,0.9568382371970956,0.4694021285308539,0.7195326521308221,0.928469136437926,-0.6591703497823607,1.0440256352322628,-0.14786458295719365,-0.48090699726495345,-0.33034374755997775,0.011271459906938055,-0.305430394961195,2.7190448997145267,-0.48839713281173774,-0.8649909950761837,-0.5349610865083212,-0.9735794440102102
-2.174765084532868,-1.5532594912894315,-1.398582255033341,-1.0254892778389622,-1.4571177856837276,-0.7454384685573998,-2.6763614417908927,-1.930020510793211,-0.5273613781656601,-1.054808397326977,-1.0000598177602846,-1.600534374633677,-0.9205014167364294,-0.5417974892372801,-2.065016787963078,-0.12476695006708306,-0.8505970703808894,-1.2198759812155746,-0.251669839674231,-1.076943576165849,-0.5512914264380401,-2.391038680904982,-2.0066778564404166,1.20365254676744,-1.5149096880877435,-2.9909486443105298,-1.5151208439391406,-1.127025419277738,-1.2472123676634546,-1.776080158192218,-1.637766384954168,-3.691053321215684,-3.6920182628355405,-1.3343038414022192,-2.020505340388636,-1.497801266990832,-1.5765346423438265,-2.1439113837178576,-0.792845087263931,-2.028364148101793,-0.999887708791723,-1.5481549792065439,-1.6209807672067185,-1.1468519144165827,-0.4204229520183932,-0.6554342782845463,-0.3801312433951887,-0.8661833551516651,-1.9375290347600773,-2.070149296361873
-3.1940085175242103,-3.448801082674466,-6.344505813197271,-3.39125493700182,-3.1575779220911824,-3.328064641166787,-2.5019709397701964,-3.040520439990648,-2.1782767868746813,-2.448196445158235,-3.6102007997644208,-2.23355010147372,-1.9408730947404889,-4.364358250997197,-3.5099967950313578,-2.2724888978973214,-2.465087183542255,-2.4727863225698554,-1.9137204384790119,-3.219176115333076,-3.5589431834098186,-1.3545103484003993,-3.0569023658390178,-1.2542884393884386,-2.3688053874524133,-2.8714730240893522,-1.7006855130373941,-3.2213408227388993,-2.56593600080687,-2.5111678963635597,-1.7035989821052915,-4.140655805480589,-3.319947476245866,-1.8255517627681876,-2.2217162384721814,-1.6826586025047021,-1.4361361595691955,-2.0690122883816766,-1.9197885338182568,-1.8437598130158734,-2.460584470902162,-3.1574567476314117,-4.222318673877443,-3.055161654327829,-3.163078380503436,-2.878088177345065,-2.349614796730213,-2.716456275000603,-2.0198796720039165,-1.708058052155956
