AXP,JPM,WFC,BAC,C,USB,GS,MS,ALL,AIG,UNH,CVS,CAH,PFE,NVS,CI,HUM,LH,DGX,UHS,QCOM,AAPL,HPQ,AMZN,MSFT,GOOGL,INTC,CSCO,IBM,ORCL,APC,XOM,CVX,SLB,OXY,COP,EOG,HAL,VLO,PXD,F,PG,KO,PEP,MO,MDLZ,NKE,CL,GIS,ADM
0.004177057278558216,0.006392586211640072,0.02183975263295146,-0.0019224321188944238,0.004657797674476605,-0.014624498051238,-0.01878556042767343,0.013642703507873222,0.01756731123229649,0.005878466115701642,0.02346647032304805,0.0007549733742155951,0.0009639783867712026,0.01572273274810021,0.0017279324950187913,0.025787980010743006,0.020443266438999075,0.009602831981381676,0.0026639506032228866,-0.0031831988388892896,-0.003375682756981746,0.016381299581079034,0.025033599077585844,-0.007585048948731021,0.020057844893614174,0.007401588715882035,0.028563552134563963,0.016149073430637095,0.02887403046428716,0.013619301553750685,0.007147766093489771,0.01177353444304341,0.002647778786319499,0.0005182932033953591,0.007807897113361939,0.017186625740203354,0.0012338657786976626,0.013717009642191247,0.014558141525079726,0.00986843739526666,-0.07281700375716538,0.010803661614287918,0.006213168524950241,0.011137416676499257,0.017689274337774563,0.020035275040420686,0.00613060690865197,0.016568555648794003,0.01173977629963563,0.0031827171187090997
-0.00897221128194392,0.002386818440445637,0.0010952650380842144,0.009575538955116425,-0.0010334071113762278,-0.003378088945712676,-0.010621943360022534,0.008813789300338826,0.000577070876554231,0.0017894172326657909,0.01964398505043352,-0.001888652722980666,-0.01302314290361739,-0.005123269457470325,-0.00542438086017949,-0.003181639428754046,0.01329287243193189,0.0026608456303982564,0.000787903457711181,0.010884034010346433,0.00044096346162181277,0.0008929093646194985,-0.007272530055748128,-0.0012981810454242293,-0.0004438744918315862,-0.002751569781602292,0.002025530516480245,0.00242424314937173,0.0027829052779848595,-0.0007961620797360958,-0.011598209512651003,-0.006498401158938627,-0.005834504835459775,-0.01093898720499098,-0.006214948655236974,-0.0016720299926218374,0.006234447788191488,-0.009314742323855985,-0.011339161856628976,0.00032547741708377487,-0.009072187373485807,-0.003657038296108084,0.0012806978423269832,-0.0010912415927837316,-0.001711944547955646,-0.004112347231032487,0.004690491797393115,-0.0006522904684072017,-0.0078112747091392265,-0.010566544686805734
-0.018495693252218004,-0.0022097805335077325,0.00421316308675479,0.007594919802026645,0.01169026386135652,0.0055056737631380415,0.020312711693312835,0.028598702725211034,-0.0028888411336511766,0.0003249990649960566,0.0007810634416998141,0.006406661326577634,0.0027851793225828203,-0.0013527901239176465,0.006114809636036611,0.0022281545844871076,-0.000501193796457855,0.0073669327670060625,0.014563182345725068,0.0065418703141473245,-0.00014692693851703353,-0.004472715432754626,0.0174507807430353,0.0009737701709777724,-0.001110548978028092,0.006606848771337326,0.007614683088685403,-0.00024221715648042874,-0.04073080791252348,0.006943889166227013,-0.0015453722106588685,-0.0032076274209673628,-0.0022061478633439435,0.0006544257167746537,0.002120272746093832,-0.00016724588049044087,0.0011372818297203935,0.012337598677509387,0.008259355394011791,-0.006584175057084529,-0.005816328454936404,0.009820632050178801,0.005954886629460976,0.00936383147962605,0.015444836442215504,0.010475945371164919,0.0472218880633104,0.011289284183074066,0.007642140922763829,0.011787959574860896
0.002953887255396026,0.011612799221609293,0.007909993262281922,0.006911886230035247,0.0036966202066031073,0.014069906015480527,0.02086457212078674,-0.0017419026063638654,0.007014924049609128,-0.0089760273117232,0.0008625547647067577,0.013556510083891027,0.022006182338476954,-0.00027062668045685356,0.0006898615533366126,0.0027217451412866467,0.009159559865652867,0.010665979624947752,0.0049362928171818865,-0.0023740019323623684,0.009216594566874292,-0.008214776165434756,0.006309289531401863,0.02496809758108487,0.01773078090811886,0.017906091786823453,0.020537261970680287,0.008921113626222166,0.0014156246145402562,0.002566868480272433,0.0423878756440077,0.012543039742587858,0.009550699915502392,0.04315381230332527,0.027159118860314635,0.015280101708144755,0.02119549672115628,0.0619886396304512,0.017226786058780696,0.01694358155314646,0.0016652874460869604,0.008963812570002894,0.004654148531140212,0.011089046612894116,0.002247158220560763,0.003166765624906809,-0.012275752080062041,0.003625100558566352,0.011103721269756228,0.042773276414854955
-0.0034639930709357003,-0.0010502848597466752,-0.0037145679034154,-0.0006264829571462904,-0.0005088566502928771,-0.0013980402521776014,-0.00548314039224973,-0.007876053699883201,-0.030924349800640627,0.021729383698541938,0.006751694818841081,-0.00012417108368367735,-0.0040895551065274205,-0.0029832526910009705,0.0024108651746947984,-0.004358299576029623,0.0035060776308748487,-0.002726940314389026,-0.004354326407396414,-0.004764652076386433,-0.00481721141179392,0.00022590721811610592,-0.0016786872880181214,0.02619625173323925,0.0031604943436143174,0.010263607947627484,0.006753225166554966,0.010506247242967337,0.0221994728722974,0.00805265258415977,0.003616603075769831,0.0005664376737843924,-0.011685549375455295,-0.0072956610588486015,-0.0027087580723321736,-0.0033019093709283354,0.008693453365212989,0.007595223517956384,-0.0026309300013238612,-0.0015579013950670628,-0.0050042910240115646,-0.031394109028520134,0.001476440238326493,-0.0017296658092131878,0.0023820574134711947,0.004956072414751489,0.01123349821643771,-0.006222382102211377,0.0003345713885112289,-0.00328015512436286
0.013382261754379954,0.012702469209437517,0.015234730320598189,0.005311723862079454,0.011392396466646026,0.009919116784616655,0.0212650887731467,0.005781839796806132,-0.013723311123770898,0.031267363423952865,-0.00146920600171363,0.00594929816221601,0.020014124069126282,0.0029832526910009705,0.047364064155205554,0.005490148548467744,0.01215808600824797,-0.00536195714238108,0.014441363271298968,0.006291447642961856,-0.005281516350022386,-0.016056882097848835,-0.0063196754795056265,-0.0036984871162752953,-0.0008707637687628278,-0.0041576953303330555,-0.012012790942357299,0.0016613455622254136,-0.0053073412006598986,0.006434648629437323,0.008008559840107843,0.002601180133979142,0.0028200538408107434,-0.013088744408285002,0.001806619518166741,0.0003306755379153259,0.005331973433150949,-0.026568419477044802,-0.010491497271317485,0.01239537247969924,0.007496948658907598,-0.008344775407704397,0.007976402579236819,-0.0013198953394732982,0.0015384716981436952,0.002020354199568253,0.01272774646005903,-0.0013011748616715835,-0.0011714565126403897,0.005383165411763091
0.003919711708842755,0.0002593257403242788,0.002592757873874696,0.0,-0.00012583774667618286,0.003974712013683046,0.012530235037668369,-0.0075405915850508265,0.00857439003237559,0.007435021785252793,0.0013468493236459267,0.008123328691628018,-0.009416169208170011,0.008090535707875102,0.023881427523864573,0.003974044228882256,-0.0014330187132776118,-0.0007437541346346777,0.005053172064402034,0.009615516783687994,-0.008272016737849164,-0.018012267310751007,-0.014474539649544926,0.014944705552480286,0.005538995664490898,0.009220628793103813,-0.004625074393981077,-0.0064230712039377025,0.0006044454772471397,0.00291122225323015,0.0009762921002289815,-0.001808760581459623,-0.005648021622796762,-0.010931781881228453,-0.01062889081367313,-0.016837932276360768,-0.008647088433219707,-0.0025330333509958614,-0.004927141124271728,0.0009023036859412414,-0.040649146315491436,0.00033972836369855486,0.00020906809417375882,-0.0019831152508800187,-0.02332763402295779,-0.002694713692249273,-0.0042737317132131025,0.0066184118344736476,0.00700824241462783,0.001166605317228786
-0.0006021171577961226,0.005344307297405315,0.0042559058426094865,0.0034220061010290515,0.008024116751430554,0.0022396869061465097,-0.003313601385666054,0.01381012184478081,-0.0019875966220750385,-0.0018536096877834751,0.013329510396174804,0.005257008796903051,0.01315805591818009,0.04670337610619679,0.00277240543947066,0.019371275579406877,0.008289760407246938,0.009683357152405314,0.013883254210155016,0.017474208394110846,0.016330057811982712,0.0023349163061707756,0.024985497915682497,0.017338634113217566,0.018563754413784217,0.004574463627728065,0.10031481549199572,0.01562897678730879,0.011237902510982778,0.02204211645954235,0.005675794090385544,0.0071036601950709155,0.00412463933481888,0.003614222317569471,0.005717359681079337,0.01518333085170287,0.002635978422606655,0.007400203965247876,0.015418638395589213,-0.0007430574188020955,0.0068906729829141256,-0.006929067060460703,0.014319931789330997,0.00708808319034393,0.015752847580889018,-0.0011251198553874353,0.004861792927872699,-0.04972191029292894,0.000997142200901635,0.016188892123911724
-0.0022105322825440865,-0.0010320381061461603,-0.0016697927909543608,0.0024814740975345195,-0.0014994967439898588,-0.0020671783014121203,0.016056034033239186,-0.002607494875608296,-0.0250805297066492,-0.006514643029947642,-0.004275245478349454,0.019561122189181823,0.003462168937548249,0.000256096636150005,-0.009952428470567654,-0.01030851076846595,0.010146589198133604,0.009590488310123213,0.011748268766430314,-0.007950333586752123,-0.01781440564367376,-0.02091565042882415,-0.004191282786631945,0.011086284430653848,-0.0014895108197050533,-0.0009099073155871551,-0.0019988906605710177,0.0067907433312428545,-0.0032322746567894356,-0.015474645222368633,-0.014332534755315152,-0.011185783930092619,-0.020873445622529907,-0.01597549980205315,-0.012254096979997797,-0.012161654779736963,-0.010070865605298351,-0.014673019077348748,-0.023581236642701064,-0.0072464043890452245,-0.03360171305066606,-0.00996627808507089,-0.01725070469208445,-0.017313928342347573,-0.016897699000931077,0.002697918515266018,-0.006783730317644121,0.0031218338511234123,-0.010352422627362579,-0.011072689202388908
-0.00706639090588812,-0.009424636563752031,-0.008238098581998088,-0.012469103688241834,-0.016900474861117232,-0.010226266280943364,-0.013076983605534664,-0.010544994814327247,0.004173217459968015,-0.014262486517518269,-0.0444646587364641,-0.04200348674632792,-0.018243411483418015,-0.03176525494284821,-0.014080204505716232,-0.07419040906867824,-0.031178467144154176,-0.0035997529526810013,-0.006696470028553669,0.01861667520096777,-0.004913871655880975,-0.005911606599720898,-0.015661547680959398,0.014106269684111439,-0.01264359901836265,-0.007707790720777652,-0.02409744018923554,-0.01410128863451865,-0.019248774675268976,-0.019048093071952987,-0.020048609562931752,-0.014074319470938512,-0.025621095919381,-0.024384846058077336,-0.019603136636942686,-0.020318989720394143,-0.012168458888598188,-0.012116794384910534,-0.021497130156249433,-0.0234820330722183,-0.005410311380571908,0.0010354746885283816,-0.006098110964535053,0.0018366580755326822,-0.00014329934861301297,-0.0045003776476475466,-0.003706200438400309,0.011855153675713659,-0.016926503232121526,-0.014721609489077636
